Product ID,Category,Sub Category,Product Key,Product Name
"FUR-CH-10000727","Furniture","Chairs",579,"Office Star Chairmat, Set of Two"
"FUR-CH-10000745","Furniture","Chairs",580,"Hon Chairmat, Adjustable"
"FUR-CH-10000749","Furniture","Chairs",581,"Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms"
"FUR-CH-10000777","Furniture","Chairs",582,"Harbour Creations Executive Leather Armchair, Adjustable"
"FUR-CH-10000783","Furniture","Chairs",583,"Office Star Executive Leather Armchair, Adjustable"
"FUR-CH-10000785","Furniture","Chairs",584,"Global Ergonomic Managers Chair"
"FUR-CH-10000788","Furniture","Chairs",585,"Hon Rocking Chair, Adjustable"
"FUR-CH-10000790","Furniture","Chairs",586,"Hon Chairmat, Adjustable"
"FUR-CH-10000807","Furniture","Chairs",587,"Hon Rocking Chair, Adjustable"
"FUR-CH-10000825","Furniture","Chairs",588,"SAFCO Chairmat, Red"
"FUR-CH-10000836","Furniture","Chairs",589,"SAFCO Swivel Stool, Adjustable"
"FUR-CH-10000843","Furniture","Chairs",590,"SAFCO Executive Leather Armchair, Set of Two"
"FUR-CH-10000847","Furniture","Chairs",591,"Global Executive Mid-Back Manager's Chair"
"FUR-CH-10000852","Furniture","Chairs",592,"Novimex Chairmat, Set of Two"
"FUR-CH-10000857","Furniture","Chairs",593,"Harbour Creations Rocking Chair, Black"
"FUR-CH-10000863","Furniture","Chairs",594,"Novimex Swivel Fabric Task Chair"
"FUR-CH-10000885","Furniture","Chairs",595,"Hon Executive Leather Armchair, Adjustable"
"FUR-CH-10000891","Furniture","Chairs",596,"Harbour Creations Executive Leather Armchair, Black"
"FUR-CH-10000892","Furniture","Chairs",597,"SAFCO Executive Leather Armchair, Red"
"FUR-CH-10000920","Furniture","Chairs",598,"Novimex Executive Leather Armchair, Adjustable"
"FUR-CH-10000932","Furniture","Chairs",599,"Harbour Creations Executive Leather Armchair, Red"
"FUR-CH-10000953","Furniture","Chairs",600,"Harbour Creations Swivel Stool, Black"
"FUR-CH-10000966","Furniture","Chairs",601,"Harbour Creations Chairmat, Set of Two"
"FUR-CH-10000969","Furniture","Chairs",602,"Hon Executive Leather Armchair, Red"
"FUR-CH-10000974","Furniture","Chairs",603,"Harbour Creations Executive Leather Armchair, Black"
"FUR-CH-10000981","Furniture","Chairs",604,"Novimex Swivel Stool, Set of Two"
"FUR-CH-10000988","Furniture","Chairs",605,"Hon Olson Stacker Stools"
"FUR-CH-10000994","Furniture","Chairs",606,"Harbour Creations Rocking Chair, Black"
"FUR-CH-10000996","Furniture","Chairs",607,"Harbour Creations Steel Folding Chair, Black"
"FUR-CH-10001021","Furniture","Chairs",608,"Office Star Rocking Chair, Red"
"FUR-CH-10001037","Furniture","Chairs",609,"SAFCO Chairmat, Adjustable"
"FUR-CH-10001039","Furniture","Chairs",610,"Harbour Creations Rocking Chair, Adjustable"
"FUR-CH-10001043","Furniture","Chairs",611,"Harbour Creations Bag Chairs, Red"
"FUR-CH-10001044","Furniture","Chairs",612,"Harbour Creations Steel Folding Chair, Adjustable"
"FUR-CH-10001051","Furniture","Chairs",613,"Hon Chairmat, Red"
"FUR-CH-10001114","Furniture","Chairs",614,"Hon Chairmat, Set of Two"
"FUR-CH-10001130","Furniture","Chairs",615,"Harbour Creations Swivel Stool, Set of Two"
"FUR-CH-10001138","Furniture","Chairs",616,"Office Star Swivel Stool, Black"
"FUR-CH-10001146","Furniture","Chairs",617,"Global Value Mid-Back Manager's Chair, Gray"
"FUR-CH-10001147","Furniture","Chairs",618,"Hon Swivel Stool, Adjustable"
"FUR-CH-10001150","Furniture","Chairs",619,"SAFCO Steel Folding Chair, Red"
"FUR-CH-10001153","Furniture","Chairs",620,"Harbour Creations Bag Chairs, Adjustable"
"FUR-CH-10001187","Furniture","Chairs",621,"Novimex Chairmat, Set of Two"
"FUR-CH-10001190","Furniture","Chairs",622,"Global Deluxe High-Back Office Chair in Storm"
"FUR-CH-10001191","Furniture","Chairs",623,"Office Star Steel Folding Chair, Red"
"FUR-CH-10001203","Furniture","Chairs",624,"Novimex Steel Folding Chair, Set of Two"
"FUR-CH-10001204","Furniture","Chairs",625,"Harbour Creations Steel Folding Chair, Red"
"FUR-CH-10001207","Furniture","Chairs",626,"Hon Executive Leather Armchair, Red"
"FUR-CH-10001215","Furniture","Chairs",627,"Global Troy Executive Leather Low-Back Tilter"
"FUR-CH-10001220","Furniture","Chairs",628,"Harbour Creations Chairmat, Set of Two"
"FUR-CH-10001237","Furniture","Chairs",629,"Hon Swivel Stool, Black"
"FUR-CH-10001262","Furniture","Chairs",630,"Office Star Rocking Chair, Set of Two"
"FUR-CH-10001270","Furniture","Chairs",631,"SAFCO Rocking Chair, Black"
"FUR-CH-10001271","Furniture","Chairs",632,"SAFCO Executive Leather Armchair, Red"
"FUR-CH-10001278","Furniture","Chairs",633,"SAFCO Chairmat, Black"
"FUR-CH-10001282","Furniture","Chairs",634,"Hon Bag Chairs, Adjustable"
"FUR-CH-10001313","Furniture","Chairs",635,"SAFCO Steel Folding Chair, Black"
"FUR-CH-10001317","Furniture","Chairs",636,"Harbour Creations Rocking Chair, Red"
"FUR-CH-10001322","Furniture","Chairs",637,"Harbour Creations Executive Leather Armchair, Adjustable"
"FUR-CH-10001332","Furniture","Chairs",638,"Office Star Executive Leather Armchair, Red"
"FUR-CH-10001343","Furniture","Chairs",639,"SAFCO Swivel Stool, Set of Two"
"FUR-CH-10001347","Furniture","Chairs",640,"SAFCO Steel Folding Chair, Black"
"FUR-CH-10001374","Furniture","Chairs",641,"Novimex Steel Folding Chair, Black"
"FUR-CH-10001382","Furniture","Chairs",642,"Office Star Chairmat, Red"
"FUR-CH-10001394","Furniture","Chairs",643,"Global Leather Executive Chair"
"FUR-CH-10001397","Furniture","Chairs",644,"SAFCO Chairmat, Set of Two"
"FUR-CH-10001414","Furniture","Chairs",645,"Hon Chairmat, Red"
"FUR-CH-10001415","Furniture","Chairs",646,"Office Star Executive Leather Armchair, Red"
"FUR-CH-10001423","Furniture","Chairs",647,"Harbour Creations Rocking Chair, Black"
"FUR-CH-10001429","Furniture","Chairs",648,"SAFCO Executive Leather Armchair, Adjustable"
"FUR-CH-10001455","Furniture","Chairs",649,"Office Star Swivel Stool, Adjustable"
"FUR-CH-10001465","Furniture","Chairs",650,"Hon Swivel Stool, Red"
"FUR-CH-10001477","Furniture","Chairs",651,"Novimex Chairmat, Black"
"FUR-CH-10001482","Furniture","Chairs",652,"Office Star - Mesh Screen back chair with Vinyl seat"
"FUR-CH-10001490","Furniture","Chairs",653,"Novimex Executive Leather Armchair, Red"
"FUR-CH-10001492","Furniture","Chairs",654,"Novimex Executive Leather Armchair, Adjustable"
"FUR-CH-10001536","Furniture","Chairs",655,"Harbour Creations Chairmat, Red"
"FUR-CH-10001545","Furniture","Chairs",656,"Hon Comfortask Task/Swivel Chairs"
"FUR-CH-10001553","Furniture","Chairs",657,"Hon Bag Chairs, Adjustable"
"FUR-CH-10001559","Furniture","Chairs",658,"SAFCO Executive Leather Armchair, Black"
"FUR-CH-10001582","Furniture","Chairs",659,"Office Star Executive Leather Armchair, Black"
"FUR-CH-10001588","Furniture","Chairs",660,"Hon Executive Leather Armchair, Red"
"FUR-CH-10001607","Furniture","Chairs",661,"Novimex Swivel Stool, Set of Two"
"FUR-CH-10001616","Furniture","Chairs",662,"Harbour Creations Bag Chairs, Red"
"FUR-CH-10001634","Furniture","Chairs",663,"Novimex Rocking Chair, Adjustable"
"FUR-CH-10001647","Furniture","Chairs",664,"Novimex Swivel Stool, Black"
"FUR-CH-10001658","Furniture","Chairs",665,"SAFCO Chairmat, Adjustable"
"FUR-CH-10001663","Furniture","Chairs",666,"SAFCO Chairmat, Set of Two"
"FUR-CH-10001664","Furniture","Chairs",667,"Novimex Swivel Stool, Black"
"FUR-CH-10001674","Furniture","Chairs",668,"Office Star Chairmat, Adjustable"
"FUR-CH-10001675","Furniture","Chairs",669,"Office Star Steel Folding Chair, Adjustable"
"FUR-CH-10001684","Furniture","Chairs",670,"Office Star Rocking Chair, Adjustable"
"FUR-CH-10001695","Furniture","Chairs",671,"Harbour Creations Chairmat, Set of Two"
"FUR-CH-10001701","Furniture","Chairs",672,"Hon Chairmat, Set of Two"
"FUR-CH-10001708","Furniture","Chairs",673,"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back"
"FUR-CH-10001714","Furniture","Chairs",674,"Global Leather & Oak Executive Chair, Burgundy"
"FUR-CH-10001726","Furniture","Chairs",675,"Office Star Steel Folding Chair, Adjustable"
"FUR-CH-10001752","Furniture","Chairs",676,"Harbour Creations Steel Folding Chair, Black"
"FUR-CH-10001756","Furniture","Chairs",677,"Novimex Bag Chairs, Adjustable"
"FUR-CH-10001784","Furniture","Chairs",678,"SAFCO Steel Folding Chair, Set of Two"
"FUR-CH-10001795","Furniture","Chairs",679,"SAFCO Steel Folding Chair, Red"
"FUR-CH-10001797","Furniture","Chairs",680,"Harbour Creations Bag Chairs, Adjustable"
"FUR-CH-10001802","Furniture","Chairs",681,"Novimex Rocking Chair, Black"
"FUR-CH-10001805","Furniture","Chairs",682,"Office Star Chairmat, Set of Two"
"FUR-CH-10001810","Furniture","Chairs",683,"Harbour Creations Chairmat, Red"
"FUR-CH-10001819","Furniture","Chairs",684,"Office Star Chairmat, Set of Two"
"FUR-CH-10001831","Furniture","Chairs",685,"Novimex Rocking Chair, Set of Two"
"FUR-CH-10001832","Furniture","Chairs",686,"Novimex Rocking Chair, Red"
"FUR-CH-10001854","Furniture","Chairs",687,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat"
"FUR-CH-10001871","Furniture","Chairs",688,"Harbour Creations Steel Folding Chair, Set of Two"
"FUR-CH-10001891","Furniture","Chairs",689,"Global Deluxe Office Fabric Chairs"
"FUR-CH-10001895","Furniture","Chairs",690,"Hon Chairmat, Adjustable"
"FUR-CH-10001897","Furniture","Chairs",691,"Hon Executive Leather Armchair, Adjustable"
"FUR-CH-10001913","Furniture","Chairs",692,"Office Star Swivel Stool, Adjustable"
"FUR-CH-10001914","Furniture","Chairs",693,"Harbour Creations Bag Chairs, Black"
"FUR-CH-10001919","Furniture","Chairs",694,"Harbour Creations Steel Folding Chair, Red"
"FUR-CH-10001944","Furniture","Chairs",695,"Harbour Creations Rocking Chair, Red"
"FUR-CH-10001972","Furniture","Chairs",696,"Hon Chairmat, Adjustable"
"FUR-CH-10001973","Furniture","Chairs",697,"Office Star Flex Back Scooter Chair with White Frame"
"FUR-CH-10001975","Furniture","Chairs",698,"Hon Swivel Stool, Red"
"FUR-CH-10002002","Furniture","Chairs",699,"Hon Rocking Chair, Black"
"FUR-CH-10002010","Furniture","Chairs",700,"Office Star Bag Chairs, Adjustable"
"FUR-CH-10002017","Furniture","Chairs",701,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair"
"FUR-CH-10002024","Furniture","Chairs",702,"HON 5400 Series Task Chairs for Big and Tall"
"FUR-CH-10002030","Furniture","Chairs",703,"Office Star Swivel Stool, Red"
"FUR-CH-10002033","Furniture","Chairs",704,"Harbour Creations Executive Leather Armchair, Adjustable"
"FUR-CH-10002044","Furniture","Chairs",705,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
"FUR-CH-10002045","Furniture","Chairs",706,"SAFCO Bag Chairs, Red"
"FUR-CH-10002053","Furniture","Chairs",707,"Novimex Chairmat, Set of Two"
"FUR-CH-10002060","Furniture","Chairs",708,"SAFCO Rocking Chair, Adjustable"
"FUR-CH-10002061","Furniture","Chairs",709,"Harbour Creations Executive Leather Armchair, Red"
"FUR-CH-10002073","Furniture","Chairs",710,"Hon Olson Stacker Chairs"
"FUR-CH-10002084","Furniture","Chairs",711,"Hon Mobius Operator's Chair"
"FUR-CH-10002085","Furniture","Chairs",712,"Novimex Steel Folding Chair, Red"
"FUR-CH-10002088","Furniture","Chairs",713,"Novimex Steel Folding Chair, Set of Two"
"FUR-CH-10002090","Furniture","Chairs",714,"Hon Swivel Stool, Adjustable"
"FUR-CH-10002091","Furniture","Chairs",715,"Harbour Creations Swivel Stool, Set of Two"
"FUR-CH-10002093","Furniture","Chairs",716,"Harbour Creations Rocking Chair, Adjustable"
"FUR-CH-10002116","Furniture","Chairs",717,"SAFCO Rocking Chair, Black"
"FUR-CH-10002117","Furniture","Chairs",718,"Hon Steel Folding Chair, Red"
"FUR-CH-10002126","Furniture","Chairs",719,"Hon Deluxe Fabric Upholstered Stacking Chairs"
"FUR-CH-10002132","Furniture","Chairs",720,"Hon Rocking Chair, Black"
"FUR-CH-10002152","Furniture","Chairs",721,"Hon Bag Chairs, Set of Two"
"FUR-CH-10002188","Furniture","Chairs",722,"SAFCO Steel Folding Chair, Set of Two"
"FUR-CH-10002203","Furniture","Chairs",723,"SAFCO Executive Leather Armchair, Black"
"FUR-CH-10002207","Furniture","Chairs",724,"Hon Chairmat, Set of Two"
"FUR-CH-10002209","Furniture","Chairs",725,"Novimex Chairmat, Red"
"FUR-CH-10002212","Furniture","Chairs",726,"Novimex Swivel Stool, Adjustable"
"FUR-CH-10002213","Furniture","Chairs",727,"Hon Executive Leather Armchair, Black"
"FUR-CH-10002224","Furniture","Chairs",728,"Hon Rocking Chair, Set of Two"
"FUR-CH-10002226","Furniture","Chairs",729,"Hon Steel Folding Chair, Black"
"FUR-CH-10002228","Furniture","Chairs",730,"Harbour Creations Steel Folding Chair, Set of Two"
"FUR-CH-10002247","Furniture","Chairs",731,"Hon Executive Leather Armchair, Adjustable"
"FUR-CH-10002250","Furniture","Chairs",732,"Office Star Executive Leather Armchair, Black"
"FUR-CH-10002273","Furniture","Chairs",733,"Harbour Creations Rocking Chair, Black"
"FUR-CH-10002288","Furniture","Chairs",734,"SAFCO Bag Chairs, Red"
"FUR-CH-10002291","Furniture","Chairs",735,"Hon Bag Chairs, Set of Two"
"FUR-CH-10002297","Furniture","Chairs",736,"Novimex Bag Chairs, Set of Two"
"FUR-CH-10002304","Furniture","Chairs",737,"Global Stack Chair without Arms, Black"
"FUR-CH-10002316","Furniture","Chairs",738,"Harbour Creations Bag Chairs, Red"
"FUR-CH-10002317","Furniture","Chairs",739,"Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs"
"FUR-CH-10002320","Furniture","Chairs",740,"Hon Pagoda Stacking Chairs"
"FUR-CH-10002331","Furniture","Chairs",741,"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms"
"FUR-CH-10002335","Furniture","Chairs",742,"Hon GuestStacker Chair"
"FUR-CH-10002344","Furniture","Chairs",743,"Novimex Rocking Chair, Adjustable"
"FUR-CH-10002362","Furniture","Chairs",744,"Hon Bag Chairs, Red"
"FUR-CH-10002372","Furniture","Chairs",745,"Office Star - Ergonomically Designed Knee Chair"
"FUR-CH-10002373","Furniture","Chairs",746,"Office Star Rocking Chair, Set of Two"
"FUR-CH-10002374","Furniture","Chairs",747,"SAFCO Bag Chairs, Black"
"FUR-CH-10002378","Furniture","Chairs",748,"Harbour Creations Swivel Stool, Black"
"FUR-CH-10002410","Furniture","Chairs",749,"Office Star Rocking Chair, Red"
"FUR-CH-10002412","Furniture","Chairs",750,"Hon Bag Chairs, Black"
"FUR-CH-10002417","Furniture","Chairs",751,"Hon Rocking Chair, Red"
"FUR-CH-10002435","Furniture","Chairs",752,"Novimex Executive Leather Armchair, Black"
"FUR-CH-10002439","Furniture","Chairs",753,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
"FUR-CH-10002468","Furniture","Chairs",754,"Hon Rocking Chair, Adjustable"
"FUR-CH-10002477","Furniture","Chairs",755,"Harbour Creations Executive Leather Armchair, Red"
"FUR-CH-10002481","Furniture","Chairs",756,"Hon Executive Leather Armchair, Adjustable"
"FUR-CH-10002498","Furniture","Chairs",757,"Harbour Creations Steel Folding Chair, Red"
"FUR-CH-10002510","Furniture","Chairs",758,"Office Star Steel Folding Chair, Adjustable"
"FUR-CH-10002542","Furniture","Chairs",759,"Office Star Steel Folding Chair, Set of Two"
"FUR-CH-10002543","Furniture","Chairs",760,"SAFCO Steel Folding Chair, Set of Two"
"FUR-CH-10002547","Furniture","Chairs",761,"Office Star Steel Folding Chair, Red"
"FUR-CH-10002555","Furniture","Chairs",762,"Novimex Rocking Chair, Black"
"FUR-CH-10002573","Furniture","Chairs",763,"Office Star Executive Leather Armchair, Adjustable"
"FUR-CH-10002574","Furniture","Chairs",764,"Office Star Chairmat, Black"
"FUR-CH-10002585","Furniture","Chairs",765,"Harbour Creations Executive Leather Armchair, Black"
"FUR-CH-10002589","Furniture","Chairs",766,"SAFCO Steel Folding Chair, Red"
"FUR-CH-10002602","Furniture","Chairs",767,"DMI Arturo Collection Mission-style Design Wood Chair"
"FUR-CH-10002610","Furniture","Chairs",768,"Novimex Swivel Stool, Black"
"FUR-CH-10002626","Furniture","Chairs",769,"Hon Steel Folding Chair, Adjustable"
"FUR-CH-10002631","Furniture","Chairs",770,"Office Star Bag Chairs, Black"
"FUR-CH-10002647","Furniture","Chairs",771,"Novimex Rocking Chair, Red"
"FUR-CH-10002653","Furniture","Chairs",772,"Office Star Rocking Chair, Adjustable"
"FUR-CH-10002693","Furniture","Chairs",773,"Harbour Creations Swivel Stool, Set of Two"
"FUR-CH-10002727","Furniture","Chairs",774,"SAFCO Bag Chairs, Set of Two"
"FUR-CH-10002743","Furniture","Chairs",775,"Novimex Chairmat, Adjustable"
"FUR-CH-10002749","Furniture","Chairs",776,"SAFCO Chairmat, Black"
"FUR-CH-10002752","Furniture","Chairs",777,"Harbour Creations Bag Chairs, Set of Two"
"FUR-CH-10002758","Furniture","Chairs",778,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"
"FUR-CH-10002768","Furniture","Chairs",779,"Office Star Swivel Stool, Black"
"FUR-CH-10002774","Furniture","Chairs",780,"Global Deluxe Stacking Chair, Gray"
"FUR-CH-10002780","Furniture","Chairs",781,"Office Star Executive Leather Armchair, Black"
"FUR-CH-10002782","Furniture","Chairs",782,"Office Star Executive Leather Armchair, Adjustable"
"FUR-CH-10002793","Furniture","Chairs",783,"Office Star Bag Chairs, Adjustable"
"FUR-CH-10002816","Furniture","Chairs",784,"Harbour Creations Swivel Stool, Adjustable"
"FUR-CH-10002817","Furniture","Chairs",785,"Harbour Creations Chairmat, Set of Two"
"FUR-CH-10002819","Furniture","Chairs",786,"SAFCO Chairmat, Red"
"FUR-CH-10002830","Furniture","Chairs",787,"Office Star Rocking Chair, Red"
"FUR-CH-10002846","Furniture","Chairs",788,"Hon Steel Folding Chair, Black"
"FUR-CH-10002872","Furniture","Chairs",789,"SAFCO Executive Leather Armchair, Adjustable"
"FUR-CH-10002880","Furniture","Chairs",790,"Global High-Back Leather Tilter, Burgundy"
"FUR-CH-10002882","Furniture","Chairs",791,"Harbour Creations Bag Chairs, Adjustable"
"FUR-CH-10002890","Furniture","Chairs",792,"Office Star Chairmat, Adjustable"
"FUR-CH-10002891","Furniture","Chairs",793,"Hon Executive Leather Armchair, Adjustable"
"FUR-CH-10002923","Furniture","Chairs",794,"SAFCO Rocking Chair, Set of Two"
"FUR-CH-10002924","Furniture","Chairs",795,"Novimex Steel Folding Chair, Set of Two"
"FUR-CH-10002927","Furniture","Chairs",796,"Office Star Swivel Stool, Black"
"FUR-CH-10002932","Furniture","Chairs",797,"Harbour Creations Rocking Chair, Adjustable"
"FUR-CH-10002938","Furniture","Chairs",798,"Novimex Chairmat, Red"
"FUR-CH-10002940","Furniture","Chairs",799,"Harbour Creations Chairmat, Black"
"FUR-CH-10002944","Furniture","Chairs",800,"Office Star Steel Folding Chair, Black"
"FUR-CH-10002961","Furniture","Chairs",801,"Leather Task Chair, Black"
"FUR-CH-10002965","Furniture","Chairs",802,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
"FUR-CH-10002966","Furniture","Chairs",803,"Harbour Creations Swivel Stool, Red"
"FUR-CH-10002970","Furniture","Chairs",804,"Harbour Creations Chairmat, Black"
"FUR-CH-10002974","Furniture","Chairs",805,"SAFCO Rocking Chair, Red"
"FUR-CH-10002980","Furniture","Chairs",806,"Hon Executive Leather Armchair, Red"
"FUR-CH-10002989","Furniture","Chairs",807,"SAFCO Bag Chairs, Adjustable"
"FUR-CH-10002991","Furniture","Chairs",808,"Novimex Steel Folding Chair, Adjustable"
"FUR-CH-10003009","Furniture","Chairs",809,"Novimex Swivel Stool, Adjustable"
"FUR-CH-10003026","Furniture","Chairs",810,"Novimex Bag Chairs, Adjustable"
"FUR-CH-10003033","Furniture","Chairs",811,"Novimex Rocking Chair, Adjustable"
"FUR-CH-10003054","Furniture","Chairs",812,"Novimex Executive Leather Armchair, Adjustable"
"FUR-CH-10003061","Furniture","Chairs",813,"Global Leather Task Chair, Black"
"FUR-CH-10003062","Furniture","Chairs",814,"Novimex Chairmat, Red"
"FUR-CH-10003077","Furniture","Chairs",815,"SAFCO Bag Chairs, Adjustable"
"FUR-CH-10003097","Furniture","Chairs",816,"Hon Rocking Chair, Black"
"FUR-CH-10003107","Furniture","Chairs",817,"Office Star Swivel Stool, Red"
"FUR-CH-10003109","Furniture","Chairs",818,"Office Star Rocking Chair, Set of Two"
"FUR-CH-10003114","Furniture","Chairs",819,"Harbour Creations Swivel Stool, Red"
"FUR-CH-10003123","Furniture","Chairs",820,"Hon Chairmat, Black"
"FUR-CH-10003143","Furniture","Chairs",821,"Harbour Creations Bag Chairs, Black"
"FUR-CH-10003155","Furniture","Chairs",822,"Harbour Creations Bag Chairs, Red"
"FUR-CH-10003180","Furniture","Chairs",823,"Novimex Steel Folding Chair, Adjustable"
"FUR-CH-10003195","Furniture","Chairs",824,"Hon Rocking Chair, Red"
"FUR-CH-10003199","Furniture","Chairs",825,"Office Star - Contemporary Task Swivel Chair"
"FUR-CH-10003232","Furniture","Chairs",826,"Harbour Creations Executive Leather Armchair, Adjustable"
"FUR-CH-10003248","Furniture","Chairs",827,"SAFCO Bag Chairs, Black"
"FUR-CH-10003249","Furniture","Chairs",828,"Office Star Steel Folding Chair, Black"
"FUR-CH-10003282","Furniture","Chairs",829,"SAFCO Bag Chairs, Black"
"FUR-CH-10003298","Furniture","Chairs",830,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
"FUR-CH-10003312","Furniture","Chairs",831,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs"
"FUR-CH-10003336","Furniture","Chairs",832,"SAFCO Chairmat, Adjustable"
"FUR-CH-10003341","Furniture","Chairs",833,"Office Star Chairmat, Red"
"FUR-CH-10003353","Furniture","Chairs",834,"Hon Executive Leather Armchair, Black"
"FUR-CH-10003354","Furniture","Chairs",835,"Harbour Creations Swivel Stool, Red"
"FUR-CH-10003355","Furniture","Chairs",836,"Harbour Creations Chairmat, Adjustable"
"FUR-CH-10003362","Furniture","Chairs",837,"Office Star Swivel Stool, Adjustable"
"FUR-CH-10003365","Furniture","Chairs",838,"Office Star Executive Leather Armchair, Adjustable"
"FUR-CH-10003379","Furniture","Chairs",839,"Global Commerce Series High-Back Swivel/Tilt Chairs"
"FUR-CH-10003392","Furniture","Chairs",840,"Novimex Steel Folding Chair, Red"
"FUR-CH-10003396","Furniture","Chairs",841,"Global Deluxe Steno Chair"
"FUR-CH-10003419","Furniture","Chairs",842,"Hon Steel Folding Chair, Black"
"FUR-CH-10003423","Furniture","Chairs",843,"Novimex Rocking Chair, Set of Two"
"FUR-CH-10003440","Furniture","Chairs",844,"Harbour Creations Steel Folding Chair, Set of Two"
"FUR-CH-10003448","Furniture","Chairs",845,"Harbour Creations Bag Chairs, Set of Two"
"FUR-CH-10003485","Furniture","Chairs",846,"Hon Swivel Stool, Set of Two"
"FUR-CH-10003499","Furniture","Chairs",847,"SAFCO Swivel Stool, Red"
"FUR-CH-10003508","Furniture","Chairs",848,"Novimex Swivel Stool, Set of Two"
"FUR-CH-10003512","Furniture","Chairs",849,"Novimex Bag Chairs, Set of Two"
"FUR-CH-10003514","Furniture","Chairs",850,"Harbour Creations Rocking Chair, Set of Two"
"FUR-CH-10003535","Furniture","Chairs",851,"Global Armless Task Chair, Royal Blue"
"FUR-CH-10003540","Furniture","Chairs",852,"Office Star Bag Chairs, Set of Two"
"FUR-CH-10003551","Furniture","Chairs",853,"Hon Swivel Stool, Black"
"FUR-CH-10003558","Furniture","Chairs",854,"Hon Swivel Stool, Black"
"FUR-CH-10003559","Furniture","Chairs",855,"Office Star Chairmat, Black"
"FUR-CH-10003580","Furniture","Chairs",856,"Harbour Creations Bag Chairs, Black"
"FUR-CH-10003581","Furniture","Chairs",857,"Hon Executive Leather Armchair, Adjustable"
"FUR-CH-10003597","Furniture","Chairs",858,"SAFCO Executive Leather Armchair, Set of Two"
"FUR-CH-10003606","Furniture","Chairs",859,"SAFCO Folding Chair Trolley"
"FUR-CH-10003608","Furniture","Chairs",860,"SAFCO Chairmat, Set of Two"
"FUR-CH-10003616","Furniture","Chairs",861,"Novimex Executive Leather Armchair, Adjustable"
"FUR-CH-10003618","Furniture","Chairs",862,"SAFCO Rocking Chair, Red"
"FUR-CH-10003621","Furniture","Chairs",863,"Harbour Creations Chairmat, Adjustable"
"FUR-CH-10003623","Furniture","Chairs",864,"SAFCO Steel Folding Chair, Black"
"FUR-CH-10003692","Furniture","Chairs",865,"SAFCO Swivel Stool, Set of Two"
"FUR-CH-10003696","Furniture","Chairs",866,"Novimex Bag Chairs, Black"
"FUR-CH-10003697","Furniture","Chairs",867,"Novimex Chairmat, Adjustable"
"FUR-CH-10003702","Furniture","Chairs",868,"Office Star Rocking Chair, Adjustable"
"FUR-CH-10003706","Furniture","Chairs",869,"Harbour Creations Chairmat, Black"
"FUR-CH-10003733","Furniture","Chairs",870,"Hon Steel Folding Chair, Set of Two"
"FUR-CH-10003746","Furniture","Chairs",871,"Hon 4070 Series Pagoda Round Back Stacking Chairs"
"FUR-CH-10003760","Furniture","Chairs",872,"Office Star Bag Chairs, Set of Two"
"FUR-CH-10003761","Furniture","Chairs",873,"Global Italian Leather Office Chair"
"FUR-CH-10003771","Furniture","Chairs",874,"Harbour Creations Steel Folding Chair, Black"
"FUR-CH-10003772","Furniture","Chairs",875,"Office Star Chairmat, Red"
"FUR-CH-10003774","Furniture","Chairs",876,"Global Wood Trimmed Manager's Task Chair, Khaki"
"FUR-CH-10003794","Furniture","Chairs",877,"SAFCO Bag Chairs, Set of Two"
"FUR-CH-10003808","Furniture","Chairs",878,"Harbour Creations Steel Folding Chair, Adjustable"
"FUR-CH-10003817","Furniture","Chairs",879,"Global Value Steno Chair, Gray"
"FUR-CH-10003822","Furniture","Chairs",880,"SAFCO Steel Folding Chair, Adjustable"
"FUR-CH-10003833","Furniture","Chairs",881,"Novimex Fabric Task Chair"
"FUR-CH-10003836","Furniture","Chairs",882,"Harbour Creations Rocking Chair, Red"
"FUR-CH-10003841","Furniture","Chairs",883,"Harbour Creations Swivel Stool, Black"
"FUR-CH-10003842","Furniture","Chairs",884,"Harbour Creations Chairmat, Red"
"FUR-CH-10003844","Furniture","Chairs",885,"Office Star Rocking Chair, Black"
"FUR-CH-10003846","Furniture","Chairs",886,"Office Star Swivel Stool, Set of Two"
"FUR-CH-10003848","Furniture","Chairs",887,"Office Star Rocking Chair, Adjustable"
"FUR-CH-10003853","Furniture","Chairs",888,"Harbour Creations Steel Folding Chair, Red"
"FUR-CH-10003861","Furniture","Chairs",889,"Novimex Rocking Chair, Set of Two"
"FUR-CH-10003874","Furniture","Chairs",890,"Hon Chairmat, Red"
"FUR-CH-10003875","Furniture","Chairs",891,"Office Star Swivel Stool, Set of Two"
"FUR-CH-10003883","Furniture","Chairs",892,"Office Star Swivel Stool, Set of Two"
